t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command,brain_dn_left,brain_dn_right
0.615,5.477266788482666,-2.7600760459899902,1.1208349466323853,7.9077043533325195,-1.1471515893936157,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,36
0.63,5.439537048339844,-2.9429874420166016,1.078526258468628,15.29560375213623,-1.2875760793685913,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,52
0.645,5.38896369934082,-3.3027126789093018,1.1146667003631592,23.44710922241211,-1.3086446523666382,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,24,42
0.6599999999999999,5.504001140594482,-3.4486031532287598,1.1157869100570679,2.8311684131622314,-1.281071662902832,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,48
0.6749999999999999,5.602179050445557,-3.513892889022827,1.0277653932571411,7.916536331176758,-1.2540724277496338,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,26,48
0.69,5.781036853790283,-3.6631767749786377,1.0147984027862549,14.21348762512207,-1.3343102931976318,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,25,45
0.705,5.643031120300293,-3.7638635635375977,1.147691011428833,10.164849281311035,-1.4747953414916992,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,31,46
0.72,5.542569637298584,-3.9906344413757324,1.0156759023666382,26.25794219970703,-1.5580769777297974,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,51
0.735,5.456933975219727,-4.35813045501709,1.0744500160217285,19.52802276611328,-1.5905828475952148,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,24,44
0.75,5.539278030395508,-4.419805526733398,1.051899790763855,13.63759994506836,-1.5358823537826538,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,28,48
0.765,5.634933948516846,-4.56407356262207,1.009385585784912,27.622982025146484,-1.625470519065857,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,20,45
0.78,5.596925735473633,-4.679657936096191,1.0925689935684204,12.84575366973877,-1.6937260627746582,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,31,47
0.7949999999999999,5.479101181030273,-4.783674240112305,1.120105266571045,16.808961868286133,-1.828169345855713,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,24,50
0.8099999999999999,5.303449630737305,-4.991790294647217,1.0959513187408447,19.200761795043945,-1.8558412790298462,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,30,46
0.825,5.291754245758057,-5.24478816986084,1.1238384246826172,6.358341693878174,-1.8351407051086426,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,17,38
0.84,5.33955192565918,-5.34820556640625,1.0523042678833008,0.6768597364425659,-1.7966220378875732,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,29,48
0.855,5.439971446990967,-5.574275016784668,1.0193434953689575,8.361713409423828,-1.872836709022522,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,31,56
0.87,5.256837844848633,-5.589191913604736,1.1589300632476807,5.84950065612793,-2.004133462905884,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,31,46
0.885,5.158388614654541,-5.6761956214904785,1.1120107173919678,11.261417388916016,-2.03570818901062,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,54
0.8999999999999999,4.9131364822387695,-5.980400562286377,1.152108073234558,33.14272689819336,-2.0706565380096436,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,26,39
0.9149999999999999,4.983410358428955,-6.073374271392822,1.1406561136245728,15.814749717712402,-2.0091848373413086,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,26,54
0.9299999999999999,4.960547924041748,-6.261375904083252,1.072559118270874,27.15438461303711,-2.0609335899353027,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,26,43
0.945,4.905435562133789,-6.39982271194458,1.129335880279541,21.178709030151367,-2.120051622390747,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,33,51
0.96,4.759399890899658,-6.427801132202148,1.1907405853271484,20.048383712768555,-2.251392364501953,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,27,50
0.975,4.440281391143799,-6.497976303100586,1.0603021383285522,15.4949369430542,-2.33040714263916,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,31,55
0.99,4.292458534240723,-6.709340572357178,1.0660213232040405,3.707124710083008,-2.3307931423187256,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,19,38
1.005,4.285642147064209,-6.809354782104492,1.0036110877990723,5.741003036499023,-2.2920846939086914,1.2000000000000002,0.4,0,0.0,1.0,0.8,-1.0,28,46
