t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps
2.565,12.715991973876953,2.033453941345215,1.064386248588562,0.9401463270187378,0.14687414467334747,0.0,0.0,0
2.58,12.71854305267334,2.032731294631958,1.0677796602249146,0.3327953815460205,0.14525583386421204,0.0,0.0,0
2.5949999999999998,12.718677520751953,2.0326859951019287,1.0678564310073853,0.1427164077758789,0.14537088572978973,0.0,0.0,0
2.61,12.71927261352539,2.0335562229156494,1.0657978057861328,1.1431065797805786,0.1476297229528427,0.0,0.0,0
2.625,12.720290184020996,2.0333187580108643,1.0672167539596558,0.4016556143760681,0.14784236252307892,0.0,0.0,0
2.6399999999999997,12.720120429992676,2.0333240032196045,1.067089557647705,0.2759718894958496,0.14833667874336243,0.0,0.0,0
2.655,12.720385551452637,2.033515691757202,1.067314863204956,0.03984398767352104,0.14792795479297638,0.0,0.0,0
2.67,12.720215797424316,2.033390522003174,1.0668267011642456,0.02983969636261463,0.1480807214975357,0.0,0.0,0
2.685,12.718208312988281,2.0332396030426025,1.0646802186965942,0.4913688004016876,0.1505366861820221,0.0,0.0,0
2.6999999999999997,12.715932846069336,2.0335283279418945,1.06229567527771,0.10700030624866486,0.14982381463050842,0.0,0.0,0
2.715,12.715875625610352,2.0331878662109375,1.0621381998062134,0.07710691541433334,0.1508350968360901,0.0,0.0,0
2.73,12.716353416442871,2.0359230041503906,1.063037633895874,2.098954439163208,0.14589279890060425,0.0,0.0,0
2.745,12.716809272766113,2.033033609390259,1.0624287128448486,0.4100022614002228,0.1457412838935852,0.0,0.0,0
2.76,12.716352462768555,2.033320426940918,1.0621306896209717,0.10873882472515106,0.14480066299438477,0.0,0.0,0
2.775,12.720683097839355,2.034846305847168,1.0645374059677124,0.1554744392633438,0.14781591296195984,0.0,0.0,0
2.79,12.720815658569336,2.0347037315368652,1.064211130142212,0.05844663456082344,0.14810004830360413,0.0,0.0,0
2.8049999999999997,12.719452857971191,2.0345702171325684,1.0632530450820923,0.22992925345897675,0.14911103248596191,0.0,0.0,0
2.82,12.717317581176758,2.034259557723999,1.061090111732483,0.16311697661876678,0.14658264815807343,0.0,0.0,0
2.835,12.71642780303955,2.0344204902648926,1.0603382587432861,0.03438861295580864,0.14582334458827972,0.0,0.0,0
2.85,12.719151496887207,2.0336954593658447,1.061959981918335,1.2122447490692139,0.15009604394435883,0.0,0.0,0
2.8649999999999998,12.71259880065918,2.031744956970215,1.0556517839431763,0.1416519433259964,0.14867478609085083,0.0,0.0,0
2.88,12.711545944213867,2.031548023223877,1.0543527603149414,0.07416505366563797,0.14934028685092926,0.0,0.0,0
2.895,12.719581604003906,2.033290386199951,1.063997745513916,4.553078651428223,0.1466371715068817,0.0,0.0,0
2.9099999999999997,12.716443061828613,2.032572031021118,1.058688759803772,0.8289409279823303,0.14647002518177032,0.0,0.0,0
2.925,12.714743614196777,2.0320398807525635,1.0569922924041748,0.5515076518058777,0.14598575234413147,0.0,0.0,0
2.94,12.715394020080566,2.0324127674102783,1.0562248229980469,0.3196718990802765,0.14667090773582458,0.0,0.0,0
2.955,12.715267181396484,2.0328938961029053,1.055627703666687,0.029594408348202705,0.146547332406044,0.0,0.0,0
2.9699999999999998,12.712343215942383,2.032660722732544,1.0529979467391968,0.572332501411438,0.14840133488178253,0.0,0.0,0
2.985,12.712592124938965,2.032679319381714,1.0519887208938599,0.22131235897541046,0.14672508835792542,0.0,0.0,0
3.0,12.711568832397461,2.0329835414886475,1.0514851808547974,0.0893579050898552,0.14352649450302124,0.0,0.0,0
